customer_id,age,tenure_months,segment,region,monthly_spend_usd,products_owned,support_tickets_12m,last_campaign,churned,satisfaction_score,credit_score,is_premium,join_date,last_activity_date
C100941,42.0,37.0,SMB,Norte,85.72,3.0,4.0,SMS,0,2.86,767.0,Sí,2019-05-18 02:00:05,2026-08-30 02:00:05
C100942,29.0,,Residencial,Austral,83.37,2.0,6.0,SMS,1,3.57,538.0,No,2018-12-23 06:45:27,2022-04-30 06:45:27
C100943,47.0,74.0,SMB,Norte,17.19,5.0,2.0,Llamada,0,3.24,459.0,No,2022-10-24 09:29:57,2030-05-27 09:29:57
C100944,27.0,64.0,Residencial,Sur,64.1,,9.0,SMS,0,3.36,642.0,No,2015-05-30 10:13:15,2018-09-28 10:13:15
C100945,46.0,91.0,SMB,Centro,,2.0,4.0,Email,1,1.12,690.0,No,2016-12-13 11:06:58,2017-07-27 11:06:58
C100946,50.0,72.0,Residencial,Sur,61.17,6.0,5.0,SMS,0,2.87,750.0,,2019-03-22 04:00:39,2020-03-14 04:00:39
C100947,40.0,16.0,SMB,,92.89,5.0,5.0,SMS,0,2.18,712.0,Sí,2022-05-04 09:12:22,2022-11-15 09:12:22
C100948,36.0,15.0,Residencial,Austral,73.03,6.0,0.0,SMS,0,5.0,722.0,Sí,2019-03-06 10:15:44,2021-08-03 10:15:44
C100949,42.0,93.0,SMB,Centro,32.68,1.0,4.0,Ninguna,1,1.03,603.0,No,2020-10-01 05:25:41,2023-10-29 05:25:41
C100950,18.0,19.0,Residencial,Norte,91.77,1.0,10.0,SMS,0,2.27,455.0,No,2016-08-10 10:59:04,2020-02-28 10:59:04
C100951,41.0,112.0,Residencial,,85.45,2.0,7.0,Email,1,1.34,582.0,No,2023-06-28 14:37:58,2027-05-01 14:37:58
C100952,37.0,13.0,Enterprise,Austral,15.81,2.0,5.0,Ninguna,0,1.92,637.0,No,2022-01-21 20:49:53,2028-12-16 20:49:53
C100953,37.0,87.0,,Sur,25.9,2.0,4.0,,0,3.75,592.0,No,2015-05-22 06:55:39,2015-06-24 06:55:39
C100954,45.0,117.0,Enterprise,Austral,99.01,3.0,0.0,Email,0,4.81,639.0,Sí,2021-05-03 17:39:59,2028-07-07 17:39:59
C100955,37.0,53.0,Enterprise,Centro,75.64,4.0,3.0,Ninguna,0,2.84,592.0,,2016-03-01 09:25:54,2018-01-27 09:25:54
C100956,27.0,7.0,Enterprise,Sur,120.21,5.0,2.0,Ninguna,0,2.54,590.0,Sí,2020-01-14 04:57:19,2027-08-29 04:57:19
C100957,37.0,105.0,Enterprise,Norte,81.12,1.0,10.0,,0,1.0,690.0,No,2021-05-17 15:38:17,2022-06-15 15:38:17
C100958,39.0,23.0,Residencial,,73.26,2.0,7.0,SMS,0,2.95,692.0,No,2023-05-02 11:04:33,2024-02-18 11:04:33
C100959,39.0,63.0,Residencial,Sur,,3.0,4.0,SMS,0,2.49,600.0,No,2015-08-20 18:00:43,2016-08-08 18:00:43
C100960,,118.0,Enterprise,Norte,75.19,8.0,6.0,Ninguna,1,1.63,597.0,No,2017-08-01 23:37:01,2019-12-13 23:37:01
C100961,48.0,89.0,SMB,Centro,29.34,1.0,3.0,Ninguna,0,2.71,,No,2021-03-19 06:26:09,2028-09-27 06:26:09
C100962,,6.0,SMB,Centro,96.79,2.0,1.0,Email,0,3.7,639.0,No,2017-05-11 07:11:52,2021-01-21 07:11:52
C100963,40.0,98.0,Residencial,Sur,76.72,2.0,3.0,Ninguna,0,2.71,706.0,No,2021-05-31 07:29:49,2022-09-25 07:29:49
C100964,51.0,20.0,,Austral,61.13,5.0,3.0,Llamada,0,3.32,558.0,Sí,2016-08-25 22:53:04,2021-10-11 22:53:04
C100965,21.0,90.0,SMB,Austral,83.95,4.0,5.0,Email,0,1.51,628.0,No,2016-06-21 16:37:28,2020-07-13 16:37:28
C100966,40.0,74.0,SMB,Sur,140.91,4.0,,Email,0,3.66,662.0,Sí,2019-11-25 13:45:57,2025-07-08 13:45:57
C100967,32.0,35.0,SMB,Austral,58.51,2.0,5.0,Email,0,3.06,632.0,No,2021-03-15 01:46:38,2027-02-17 01:46:38
C100968,34.0,51.0,SMB,Sur,79.72,5.0,4.0,Ninguna,0,3.69,699.0,No,2016-11-06 00:13:02,2023-02-18 00:13:02
C100969,29.0,15.0,Residencial,Norte,55.27,3.0,7.0,SMS,0,,702.0,No,2022-11-12 16:29:33,2024-01-27 16:29:33
C100970,36.0,118.0,Enterprise,Centro,,2.0,6.0,,0,1.0,566.0,No,2022-10-27 01:26:03,2026-10-13 01:26:03
C100971,56.0,,SMB,Austral,,1.0,3.0,Email,0,1.82,640.0,No,2015-09-24 22:01:55,2020-10-08 22:01:55
C100972,25.0,37.0,SMB,Austral,63.14,2.0,4.0,Llamada,0,2.35,605.0,No,2017-09-27 06:23:21,2022-03-10 06:23:21
C100973,26.0,60.0,SMB,Centro,84.45,6.0,3.0,SMS,0,2.25,612.0,Sí,2020-01-02 23:16:19,2027-10-11 23:16:19
C100974,25.0,,Enterprise,Centro,108.46,3.0,4.0,Ninguna,0,3.27,616.0,No,2019-06-02 16:33:55,2027-02-04 16:33:55
C100975,55.0,61.0,Enterprise,Austral,18.73,3.0,6.0,SMS,0,3.11,620.0,No,2017-04-18 03:45:42,2023-10-14 03:45:42
C100976,33.0,61.0,SMB,Norte,56.37,3.0,1.0,Llamada,0,3.78,613.0,No,2019-10-07 12:02:42,2021-09-06 12:02:42
C100977,38.0,70.0,SMB,Austral,93.02,1.0,6.0,Llamada,0,3.06,527.0,No,2023-08-31 15:42:28,2027-11-22 15:42:28
C100978,34.0,103.0,Residencial,Sur,56.12,5.0,3.0,SMS,1,2.56,572.0,No,2017-10-08 05:37:14,2024-03-11 05:37:14
C100979,29.0,48.0,Residencial,Austral,57.9,6.0,2.0,Ninguna,0,4.0,573.0,No,2016-12-20 22:19:59,2019-02-11 22:19:59
C100980,,100.0,Enterprise,Centro,61.55,3.0,6.0,SMS,0,3.22,579.0,Sí,2021-08-24 04:26:49,2027-05-03 04:26:49
C100981,63.0,94.0,SMB,Sur,61.75,,3.0,Ninguna,0,2.92,669.0,Sí,2020-02-19 19:38:13,2022-02-15 19:38:13
C100982,52.0,115.0,Residencial,Centro,39.01,7.0,7.0,Email,0,3.98,655.0,Sí,2021-03-24 20:14:59,2022-05-07 20:14:59
C100983,29.0,109.0,Residencial,Norte,49.03,2.0,3.0,Llamada,0,2.41,659.0,No,2020-10-25 15:30:38,2022-09-25 15:30:38
C100984,44.0,95.0,Residencial,Centro,,2.0,4.0,Ninguna,0,2.18,549.0,No,2021-11-05 18:51:37,2029-04-02 18:51:37
C100985,30.0,30.0,SMB,Austral,86.41,4.0,3.0,Ninguna,0,2.75,615.0,Sí,2021-07-25 03:04:00,2029-07-09 03:04:00
C100986,20.0,93.0,SMB,Norte,45.51,1.0,6.0,SMS,0,3.1,673.0,No,2020-06-14 15:51:14,2027-04-16 15:51:14
C100987,48.0,88.0,SMB,Norte,,3.0,1.0,SMS,0,3.63,590.0,No,2019-02-02 21:42:57,2021-04-04 21:42:57
C100988,50.0,35.0,Residencial,Austral,51.75,3.0,0.0,Ninguna,1,3.0,602.0,No,2019-02-21 14:51:38,2025-05-16 14:51:38
C100989,48.0,81.0,Enterprise,Austral,82.38,5.0,,Email,0,4.17,619.0,Sí,2017-05-22 07:28:33,2019-02-18 07:28:33
C100990,33.0,31.0,SMB,Austral,51.23,1.0,7.0,,0,1.32,648.0,No,2019-01-15 14:10:18,2020-01-20 14:10:18
C100991,36.0,63.0,Residencial,Austral,60.06,,4.0,Email,0,3.12,720.0,Sí,2020-06-11 15:45:06,2022-07-06 15:45:06
C100992,45.0,95.0,Residencial,Austral,88.05,6.0,6.0,Email,0,2.81,697.0,Sí,2021-06-13 05:58:42,2022-07-25 05:58:42
C100993,42.0,23.0,SMB,Austral,89.73,1.0,1.0,Llamada,0,2.52,602.0,No,2021-12-15 13:56:50,2027-01-28 13:56:50
C100994,34.0,41.0,Enterprise,Austral,86.14,3.0,2.0,,0,5.0,598.0,Sí,2018-05-24 07:33:21,2023-11-08 07:33:21
C100995,22.0,95.0,Enterprise,Sur,50.62,,6.0,SMS,0,2.39,696.0,No,2021-08-06 05:34:30,2021-11-18 05:34:30
C100996,39.0,55.0,SMB,Centro,60.86,,7.0,Email,0,2.48,631.0,No,2018-12-08 06:32:58,2019-10-17 06:32:58
C100997,49.0,115.0,Enterprise,,10.31,2.0,8.0,Ninguna,0,2.27,553.0,,2018-03-23 21:53:15,2022-01-19 21:53:15
C100998,26.0,1.0,SMB,Centro,82.98,2.0,6.0,SMS,0,1.99,715.0,,2016-06-21 23:41:14,2017-05-17 23:41:14
C100999,44.0,86.0,Residencial,Sur,51.43,5.0,7.0,Ninguna,0,1.86,548.0,No,2017-05-23 23:05:05,2024-01-05 23:05:05
C101000,41.0,,Residencial,,42.2,1.0,3.0,Email,0,3.31,685.0,No,2021-02-11 22:41:14,2024-04-24 22:41:14
C101001,46.0,110.0,,Norte,46.86,2.0,4.0,SMS,0,1.73,689.0,No,2016-12-12 10:21:44,2020-03-31 10:21:44
C101002,47.0,19.0,Residencial,Norte,51.09,1.0,4.0,Email,0,2.46,545.0,No,2015-09-10 20:26:22,2015-09-25 20:26:22
C101003,31.0,118.0,SMB,Sur,88.86,4.0,4.0,SMS,1,3.4,635.0,No,2017-06-12 22:23:15,2023-01-20 22:23:15
C101004,22.0,47.0,SMB,Austral,91.71,4.0,5.0,Email,0,4.14,647.0,No,2023-11-30 19:31:24,2029-09-05 19:31:24
C101005,33.0,42.0,Residencial,Austral,44.5,1.0,3.0,Email,0,3.45,757.0,,2016-05-07 07:30:45,2022-05-24 07:30:45
C101006,47.0,43.0,SMB,Norte,,3.0,5.0,,0,2.96,605.0,Sí,2016-04-17 11:10:11,2020-08-11 11:10:11
C101007,33.0,76.0,Residencial,Sur,53.26,5.0,4.0,Llamada,0,2.42,686.0,,2018-08-18 05:39:17,2020-10-13 05:39:17
C101008,31.0,79.0,SMB,Sur,104.77,2.0,2.0,SMS,0,2.29,651.0,Sí,2018-06-12 20:23:58,2019-01-26 20:23:58
C101009,20.0,57.0,SMB,Centro,64.4,2.0,4.0,SMS,1,1.93,526.0,No,2023-04-14 00:37:46,2025-10-21 00:37:46
C101010,56.0,9.0,Enterprise,Sur,86.0,6.0,6.0,SMS,0,2.77,623.0,Sí,2017-02-20 14:02:18,2021-06-26 14:02:18
C101011,46.0,118.0,Enterprise,Centro,76.41,4.0,0.0,SMS,1,,600.0,No,2018-10-03 11:49:10,2019-09-08 11:49:10
C101012,46.0,27.0,,Austral,45.58,1.0,7.0,Llamada,0,2.2,516.0,No,2017-08-13 09:26:17,2018-01-17 09:26:17
C101013,48.0,12.0,Enterprise,Austral,118.56,6.0,8.0,Ninguna,1,2.27,649.0,Sí,2017-04-01 09:30:12,2018-12-25 09:30:12
C101014,44.0,72.0,SMB,Sur,64.68,1.0,2.0,Ninguna,1,2.88,657.0,No,2017-11-25 21:41:30,2018-06-19 21:41:30
C101015,36.0,50.0,Residencial,Centro,41.43,,8.0,Email,0,3.11,594.0,No,2017-04-25 03:14:07,2017-06-05 03:14:07
C101016,36.0,74.0,Enterprise,Sur,77.78,5.0,0.0,SMS,0,,617.0,Sí,2021-06-19 04:08:26,2025-05-06 04:08:26
C101017,34.0,105.0,Enterprise,Austral,,6.0,6.0,,0,2.15,621.0,Sí,2022-02-10 03:41:13,2028-01-25 03:41:13
C101018,64.0,12.0,SMB,Centro,52.36,1.0,3.0,,0,3.55,600.0,No,2016-08-03 23:23:47,2020-08-01 23:23:47
C101019,44.0,34.0,Enterprise,Austral,86.53,5.0,6.0,SMS,0,3.34,593.0,No,2019-06-19 01:20:39,2020-03-11 01:20:39
C101020,33.0,62.0,SMB,Sur,70.26,3.0,6.0,SMS,0,2.95,697.0,Sí,2017-05-17 07:06:53,2020-01-31 07:06:53
C101021,43.0,94.0,Enterprise,Norte,65.25,7.0,8.0,Llamada,0,3.53,,Sí,2015-11-29 15:56:45,2016-03-11 15:56:45
C101022,28.0,72.0,SMB,Sur,98.47,3.0,3.0,Ninguna,0,3.78,566.0,Sí,2018-09-06 21:57:46,2023-08-26 21:57:46
C101023,53.0,46.0,Residencial,Norte,40.14,2.0,5.0,SMS,0,3.23,566.0,No,2017-12-25 12:12:58,2019-11-05 12:12:58
C101024,31.0,73.0,Residencial,Sur,105.36,5.0,4.0,Email,0,2.84,660.0,Sí,2018-04-09 17:14:17,2021-05-14 17:14:17
C101025,43.0,117.0,Enterprise,Austral,73.81,2.0,2.0,Ninguna,0,1.91,667.0,No,2023-06-21 20:40:43,2030-09-05 20:40:43
C101026,49.0,58.0,Residencial,Austral,64.4,4.0,7.0,Llamada,1,1.99,708.0,Sí,2019-11-13 11:47:20,2024-07-22 11:47:20
C101027,,106.0,Enterprise,Sur,63.81,3.0,7.0,Email,0,,686.0,No,2018-06-03 10:02:14,2024-07-14 10:02:14
C101028,39.0,93.0,SMB,Norte,70.42,2.0,7.0,Email,0,2.31,638.0,Sí,2022-04-09 18:32:18,2025-01-24 18:32:18
C101029,38.0,36.0,Residencial,Austral,72.5,1.0,6.0,SMS,1,2.03,626.0,No,2021-12-30 02:39:50,2029-06-08 02:39:50
C101030,37.0,30.0,Residencial,Centro,107.58,1.0,1.0,Llamada,0,3.5,513.0,No,2016-04-21 00:15:40,2022-01-07 00:15:40
C101031,32.0,92.0,SMB,Norte,76.01,5.0,4.0,Llamada,0,3.96,676.0,Sí,2019-02-26 14:54:00,2023-04-11 14:54:00
C101032,34.0,25.0,,Austral,74.41,2.0,4.0,Email,0,2.33,535.0,No,2018-09-16 13:44:27,2023-05-04 13:44:27
C101033,,41.0,,Norte,85.0,5.0,4.0,Email,0,3.65,646.0,Sí,2019-01-17 20:01:11,2024-01-10 20:01:11
C101034,37.0,29.0,SMB,Centro,69.06,1.0,1.0,Llamada,1,2.18,782.0,No,2018-02-20 21:04:53,2019-06-02 21:04:53
C101035,30.0,73.0,Enterprise,Norte,58.82,1.0,9.0,Email,1,2.4,598.0,No,2022-06-01 09:25:11,2024-06-04 09:25:11
C101036,33.0,36.0,Enterprise,Sur,39.41,2.0,10.0,SMS,0,2.42,528.0,No,2023-12-18 16:39:14,2029-06-12 16:39:14
C101037,49.0,79.0,Residencial,Austral,72.11,2.0,1.0,SMS,0,3.15,624.0,No,2015-03-30 03:43:58,2018-10-07 03:43:58
C101038,45.0,112.0,SMB,Sur,54.25,1.0,6.0,Email,1,1.67,549.0,No,2022-09-16 19:06:48,2028-12-22 19:06:48
C101039,44.0,99.0,SMB,Austral,38.65,3.0,5.0,Llamada,0,3.32,542.0,No,2022-10-13 21:09:58,2026-12-26 21:09:58
C101040,35.0,113.0,Residencial,Austral,91.54,5.0,7.0,Email,0,2.05,706.0,No,2018-04-16 17:17:31,2018-10-25 17:17:31
C101041,44.0,3.0,SMB,Austral,88.9,6.0,4.0,Llamada,0,3.19,714.0,Sí,2019-05-14 21:07:27,2024-09-05 21:07:27
C101042,32.0,55.0,Enterprise,Norte,79.42,3.0,4.0,Llamada,0,,671.0,Sí,2015-12-02 12:06:16,2020-10-17 12:06:16
C101043,35.0,27.0,SMB,Norte,117.3,3.0,5.0,SMS,0,3.76,626.0,Sí,2018-02-28 03:43:16,2021-01-27 03:43:16
C101044,,110.0,SMB,Centro,16.54,4.0,,Ninguna,0,3.11,581.0,No,2017-02-22 02:32:13,2023-06-19 02:32:13
C101045,47.0,85.0,SMB,Sur,97.0,4.0,8.0,Email,0,2.8,673.0,No,2023-02-28 18:23:44,2025-12-18 18:23:44
C101046,28.0,39.0,SMB,,41.55,,2.0,Ninguna,0,5.0,618.0,No,2015-12-19 00:28:00,2016-11-17 00:28:00
C101047,,68.0,Residencial,Centro,84.24,9.0,1.0,Email,0,4.41,465.0,Sí,2018-01-22 02:49:28,2019-01-10 02:49:28
C101048,39.0,73.0,Enterprise,Sur,74.16,6.0,1.0,Ninguna,0,2.79,795.0,Sí,2019-04-30 18:10:41,2026-07-14 18:10:41
C101049,,59.0,Residencial,Norte,40.25,3.0,5.0,Email,1,2.52,611.0,No,2023-10-19 16:35:20,2026-10-21 16:35:20
C101050,19.0,57.0,Residencial,Sur,117.97,4.0,2.0,SMS,0,3.65,671.0,Sí,2022-05-10 14:11:00,2025-09-02 14:11:00
C101051,41.0,7.0,SMB,Austral,111.36,1.0,3.0,Email,0,2.58,665.0,No,2023-06-05 19:17:29,2025-11-13 19:17:29
C101052,24.0,54.0,SMB,Centro,58.31,4.0,3.0,SMS,0,3.91,628.0,No,2017-10-16 13:02:57,2023-09-09 13:02:57
C101053,32.0,42.0,Residencial,Norte,72.73,4.0,2.0,Email,0,3.31,645.0,No,2017-05-30 15:55:34,2022-04-02 15:55:34
C101054,34.0,98.0,SMB,Centro,63.66,1.0,2.0,Email,0,2.65,575.0,No,2020-02-22 01:41:51,2027-05-01 01:41:51
C101055,34.0,103.0,SMB,Austral,125.55,4.0,2.0,Email,0,3.39,576.0,,2018-01-24 13:28:02,2025-03-19 13:28:02
C101056,33.0,90.0,SMB,Austral,32.18,6.0,4.0,Email,0,4.45,667.0,Sí,2015-02-21 23:18:57,2023-01-19 23:18:57
C101057,38.0,,Enterprise,Sur,75.0,1.0,4.0,Llamada,0,3.51,686.0,No,2022-04-23 14:16:24,2024-12-08 14:16:24
C101058,33.0,101.0,SMB,Sur,43.66,4.0,5.0,SMS,0,2.29,561.0,No,2015-11-08 20:04:42,2020-07-09 20:04:42
C101059,,48.0,SMB,Centro,24.29,4.0,3.0,Email,1,4.68,606.0,Sí,2016-10-04 23:17:17,2019-07-12 23:17:17
C101060,46.0,50.0,Enterprise,Austral,77.68,9.0,2.0,Ninguna,0,4.17,723.0,Sí,2023-06-28 10:06:23,2029-02-12 10:06:23
C101061,46.0,113.0,Residencial,Austral,107.78,2.0,9.0,Llamada,0,1.98,553.0,No,2021-08-02 22:11:41,2027-07-26 22:11:41
C101062,46.0,104.0,SMB,Austral,45.86,2.0,,Email,0,2.36,575.0,No,2020-10-12 21:13:44,2022-10-16 21:13:44
C101063,23.0,7.0,Residencial,Austral,82.1,3.0,3.0,,0,3.51,578.0,No,2016-02-29 12:28:32,2023-01-13 12:28:32
C101064,41.0,43.0,SMB,Sur,92.25,3.0,6.0,SMS,0,3.3,576.0,No,2017-04-04 07:19:51,2019-07-29 07:19:51
C101065,45.0,90.0,SMB,Austral,80.75,2.0,7.0,SMS,1,,536.0,Sí,2016-11-06 19:48:31,2024-09-16 19:48:31
C101066,28.0,65.0,SMB,Sur,64.44,2.0,7.0,Ninguna,1,1.36,548.0,No,2020-10-09 01:20:53,2027-07-29 01:20:53
C101067,38.0,31.0,SMB,Sur,42.01,4.0,5.0,SMS,0,,664.0,Sí,2019-07-04 03:54:08,2019-08-26 03:54:08
C101068,37.0,63.0,SMB,Sur,44.9,1.0,7.0,Ninguna,0,1.9,593.0,No,2018-03-31 02:31:09,2021-06-05 02:31:09
C101069,56.0,,Residencial,Norte,87.16,,6.0,,0,1.78,649.0,No,2021-09-17 17:07:03,2024-10-25 17:07:03
C101070,,27.0,SMB,Austral,88.73,,9.0,Ninguna,0,4.1,740.0,Sí,2022-01-01 04:28:13,2028-07-29 04:28:13
C101071,21.0,89.0,Residencial,Centro,74.91,3.0,4.0,SMS,0,2.36,691.0,No,2021-08-27 12:02:48,2027-06-12 12:02:48
C101072,63.0,88.0,SMB,Sur,67.98,2.0,3.0,Llamada,1,2.7,655.0,No,2015-12-14 16:44:37,2016-05-09 16:44:37
C101073,29.0,106.0,SMB,Austral,139.03,7.0,1.0,Llamada,0,1.64,641.0,Sí,2020-06-24 12:39:36,2027-03-14 12:39:36
C101074,48.0,36.0,Enterprise,Norte,72.62,5.0,3.0,Llamada,1,3.02,613.0,Sí,2016-11-21 08:45:27,2018-08-20 08:45:27
C101075,48.0,26.0,Residencial,Centro,103.17,3.0,3.0,Email,0,3.67,601.0,No,2017-06-13 10:25:28,2020-05-27 10:25:28
C101076,28.0,66.0,SMB,Austral,67.39,2.0,4.0,Email,0,3.28,635.0,No,2023-10-21 17:32:06,2025-02-28 17:32:06
C101077,43.0,64.0,SMB,Centro,106.83,4.0,2.0,Email,1,2.11,649.0,No,2018-09-27 08:19:44,2019-12-30 08:19:44
C101078,37.0,49.0,Enterprise,Sur,33.5,4.0,3.0,Email,0,3.06,637.0,No,2022-02-01 19:44:54,2026-04-20 19:44:54
C101079,44.0,93.0,SMB,Sur,66.8,3.0,7.0,Ninguna,0,4.45,573.0,No,2017-03-20 07:21:03,2017-11-22 07:21:03
C101080,40.0,,Enterprise,Austral,54.57,2.0,0.0,Llamada,1,2.42,647.0,No,2023-10-02 03:04:37,2024-05-24 03:04:37
C101081,50.0,30.0,Residencial,Sur,,4.0,2.0,Email,0,2.88,726.0,Sí,2017-06-29 13:21:02,2023-10-10 13:21:02
C101082,39.0,95.0,SMB,,116.64,7.0,1.0,SMS,0,2.69,703.0,,2016-08-21 03:09:55,2019-05-22 03:09:55
C101083,36.0,,Residencial,Norte,93.31,,6.0,Email,0,3.6,628.0,Sí,2017-11-28 10:29:47,2023-02-02 10:29:47
C101084,49.0,49.0,SMB,Centro,113.51,4.0,4.0,,0,3.17,600.0,Sí,2016-07-24 02:08:22,2024-06-11 02:08:22
C101085,44.0,4.0,Residencial,Sur,66.2,3.0,2.0,Ninguna,0,3.73,599.0,Sí,2020-05-22 09:53:53,2020-10-17 09:53:53
C101086,45.0,41.0,Residencial,Sur,62.7,3.0,2.0,Email,0,2.09,609.0,Sí,2016-04-18 09:38:00,2022-08-24 09:38:00
C101087,31.0,115.0,Enterprise,Austral,,4.0,11.0,SMS,0,1.78,645.0,Sí,2016-11-13 08:44:44,2017-09-29 08:44:44
C101088,,53.0,Residencial,Austral,62.97,1.0,3.0,Ninguna,1,2.74,631.0,No,2021-04-26 22:44:30,2027-05-25 22:44:30
C101089,32.0,85.0,Residencial,Centro,55.81,2.0,4.0,Llamada,0,2.4,515.0,No,2015-05-20 22:13:27,2017-10-29 22:13:27
C101090,32.0,13.0,SMB,Norte,38.13,2.0,2.0,Ninguna,0,2.76,570.0,No,2018-12-18 19:55:49,2020-01-16 19:55:49
C101091,46.0,76.0,SMB,Centro,93.4,3.0,5.0,SMS,1,,615.0,No,2021-03-26 02:21:45,2023-01-22 02:21:45
C101092,48.0,45.0,SMB,Centro,52.31,2.0,3.0,Email,0,3.0,546.0,No,2019-01-04 06:27:22,2021-12-03 06:27:22
C101093,36.0,,SMB,Austral,99.43,1.0,4.0,Llamada,0,3.31,626.0,No,2015-03-13 16:15:47,2021-01-10 16:15:47
C101094,52.0,111.0,Enterprise,Austral,62.17,3.0,6.0,Email,0,2.2,562.0,No,2016-06-03 09:33:38,2021-11-11 09:33:38
C101095,52.0,64.0,SMB,Austral,77.91,1.0,4.0,Ninguna,0,3.12,557.0,No,2023-09-26 23:16:21,2029-07-23 23:16:21
C101096,40.0,13.0,Enterprise,Austral,77.04,2.0,3.0,Llamada,0,2.78,603.0,No,2021-12-12 23:16:20,2022-02-13 23:16:20
C101097,30.0,57.0,SMB,Norte,64.6,9.0,1.0,,0,3.74,674.0,Sí,2018-02-25 09:19:23,2025-12-12 09:19:23
C101098,54.0,15.0,SMB,Norte,92.15,7.0,1.0,SMS,0,3.99,599.0,Sí,2022-11-11 19:36:48,2026-05-01 19:36:48
C101099,37.0,54.0,SMB,,110.77,3.0,1.0,Llamada,0,3.64,585.0,No,2015-01-22 15:11:28,2015-12-13 15:11:28
C101100,39.0,8.0,Residencial,Centro,70.13,3.0,1.0,Ninguna,1,3.96,628.0,No,2015-06-05 14:39:55,2022-11-06 14:39:55
C101101,35.0,77.0,SMB,Austral,83.56,1.0,,SMS,0,3.16,534.0,No,2022-12-17 15:09:57,2029-04-18 15:09:57
C101102,29.0,37.0,SMB,Centro,,3.0,4.0,Llamada,0,3.34,551.0,Sí,2021-01-25 03:42:01,2021-09-22 03:42:01
C101103,23.0,24.0,SMB,Norte,89.41,7.0,,Email,0,3.78,558.0,Sí,2020-05-25 13:22:48,2023-11-21 13:22:48
C101104,44.0,3.0,Residencial,Norte,66.91,1.0,0.0,Ninguna,1,4.33,575.0,No,2018-02-06 09:58:42,2025-05-06 09:58:42
C101105,30.0,106.0,SMB,Centro,,3.0,0.0,Llamada,1,2.15,571.0,Sí,2022-05-10 18:26:36,2027-10-24 18:26:36
C101106,69.0,100.0,Enterprise,Norte,80.86,1.0,7.0,Email,1,,559.0,No,2020-06-22 01:27:16,2022-01-11 01:27:16
C101107,27.0,97.0,SMB,Centro,31.59,2.0,7.0,Llamada,0,2.59,680.0,No,2018-11-30 22:13:47,2024-07-06 22:13:47
C101108,25.0,7.0,SMB,Sur,88.2,8.0,1.0,Llamada,0,4.1,567.0,Sí,2018-06-04 20:11:58,2019-12-08 20:11:58
C101109,43.0,42.0,Residencial,Austral,57.89,1.0,5.0,Llamada,0,2.24,583.0,No,2018-03-10 04:42:01,2020-12-31 04:42:01
C101110,53.0,,Enterprise,Sur,57.05,1.0,5.0,Email,0,2.17,728.0,No,2020-03-06 01:27:18,2021-09-27 01:27:18
C101111,39.0,69.0,Enterprise,Norte,,1.0,2.0,Llamada,0,2.63,624.0,No,2020-11-23 14:35:05,2026-06-09 14:35:05
C101112,44.0,,SMB,Centro,44.01,,4.0,Ninguna,0,1.25,578.0,,2022-03-30 07:50:45,2029-09-08 07:50:45
C101113,20.0,,Residencial,Austral,49.35,,4.0,Email,0,3.43,641.0,Sí,2018-08-27 12:35:49,2019-01-03 12:35:49
C101114,31.0,32.0,Enterprise,Centro,105.17,5.0,3.0,Email,0,3.34,676.0,Sí,2017-04-14 11:08:16,2022-02-09 11:08:16
C101115,27.0,116.0,Residencial,Sur,30.54,5.0,1.0,Ninguna,1,2.1,702.0,No,2020-01-03 06:11:01,2021-12-28 06:11:01
C101116,19.0,,SMB,Austral,13.85,1.0,3.0,Llamada,0,4.46,568.0,No,2020-04-01 16:47:08,2026-04-02 16:47:08
C101117,39.0,108.0,SMB,Norte,105.24,2.0,7.0,SMS,1,1.63,585.0,Sí,2017-07-02 04:53:28,2018-08-12 04:53:28
C101118,18.0,81.0,SMB,Centro,64.49,,4.0,Ninguna,0,,517.0,No,2015-08-29 22:16:08,2018-08-02 22:16:08
C101119,25.0,110.0,Residencial,Sur,95.9,4.0,6.0,,1,,636.0,,2017-12-29 09:43:51,2019-08-22 09:43:51
C101120,33.0,99.0,Residencial,Austral,70.91,7.0,1.0,Ninguna,0,2.38,566.0,Sí,2015-08-20 23:22:39,2022-08-12 23:22:39
C101121,30.0,40.0,SMB,Austral,26.96,2.0,8.0,SMS,0,2.64,552.0,No,2015-09-28 03:51:53,2016-05-26 03:51:53
C101122,42.0,99.0,SMB,Centro,52.62,2.0,8.0,Email,0,2.35,575.0,Sí,2023-09-10 23:58:20,2028-05-05 23:58:20
C101123,41.0,,SMB,Centro,58.13,4.0,3.0,Ninguna,0,4.19,664.0,No,2022-01-12 08:52:23,2022-12-29 08:52:23
C101124,47.0,,SMB,Austral,30.27,3.0,3.0,Llamada,0,3.82,,No,2015-04-27 12:01:36,2020-02-11 12:01:36
C101125,46.0,26.0,Residencial,Austral,71.39,2.0,4.0,Email,0,,624.0,No,2018-02-20 16:08:38,2024-04-11 16:08:38
C101126,49.0,16.0,SMB,Austral,48.55,1.0,3.0,Ninguna,0,2.91,504.0,No,2017-04-16 23:04:45,2023-04-21 23:04:45
C101127,38.0,11.0,SMB,Sur,89.36,5.0,2.0,Ninguna,0,4.61,658.0,Sí,2023-10-10 19:43:57,2024-01-15 19:43:57
